,1950,1960,1970,1980,1990
"2,000",2.0,0.0,0.0,0.0,0.0
"2,06",0.0,0.0,0.0,0.0,1.0
"2,1",2.0,0.0,0.0,0.0,0.0
"2,2",0.0,0.0,0.0,2.0,0.0
"2,4",0.0,0.0,1.0,1.0,2.0
"2,5",12.0,0.0,0.0,0.0,9.0
"2,6",0.0,0.0,0.0,0.0,1.0
"2,7",2.0,0.0,0.0,0.0,0.0
"2,8",0.0,0.0,0.0,0.0,2.0
"2,9",1.0,1.0,0.0,0.0,0.0
2.,28.0,12.0,4.0,16.0,51.0
2.00,2.0,0.0,0.0,0.0,0.0
2.000,2.0,0.0,0.0,0.0,19.0
2.200,0.0,0.0,0.0,0.0,2.0
2.3,0.0,0.0,0.0,2.0,2.0
2.390,0.0,2.0,0.0,0.0,0.0
2.5,10.0,0.0,0.0,0.0,0.0
2.500,0.0,0.0,0.0,0.0,1.0
2.8,0.0,2.0,0.0,0.0,0.0
20,42.0,43.0,41.0,55.0,135.0
"20,0",2.0,0.0,0.0,0.0,0.0
"20,000",6.0,0.0,0.0,0.0,0.0
"20,20",0.0,2.0,0.0,0.0,0.0
"20,5",4.0,0.0,0.0,0.0,0.0
20.,9.0,3.0,1.0,8.0,30.0
20.00,2.0,2.0,0.0,0.0,3.0
20.000,0.0,0.0,0.0,0.0,2.0
20.05,0.0,0.0,0.0,64.0,0.0
20.10,0.0,0.0,2.0,0.0,8.0
20.20,0.0,0.0,0.0,8.0,2.0
20.30,2.0,0.0,0.0,0.0,14.0
20.35,1.0,1.0,0.0,0.0,0.0
20.40,0.0,0.0,0.0,0.0,2.0
20.45,0.0,0.0,0.0,10.0,2.0
20.5,2.0,0.0,0.0,0.0,0.0
20.50,0.0,0.0,0.0,42.0,0.0
20.55,0.0,0.0,0.0,0.0,6.0
20.9,2.0,0.0,0.0,0.0,12.0
200,38.0,33.0,20.0,9.0,26.0
"200,749",2.0,0.0,0.0,0.0,0.0
200.000,2.0,12.0,4.0,0.0,0.0
2000,29.0,5.0,4.0,14.0,29.0
2000.,2.0,2.0,0.0,8.0,7.0
20000,2.0,0.0,2.0,0.0,0.0
200000,0.0,2.0,0.0,0.0,0.0
2001,0.0,0.0,0.0,0.0,2.0
2001.,0.0,0.0,0.0,0.0,2.0
2002.,0.0,0.0,0.0,1.0,1.0
2004,0.0,0.0,0.0,0.0,3.0
2005.,0.0,0.0,0.0,2.0,0.0
201,4.0,0.0,0.0,0.0,0.0
201.229,2.0,0.0,0.0,0.0,0.0
2020,0.0,2.0,0.0,0.0,0.0
2030,0.0,0.0,0.0,0.0,8.0
20300,0.0,0.0,0.0,0.0,2.0
206,0.0,0.0,0.0,2.0,0.0
2097.,2.0,0.0,0.0,0.0,0.0
21,20.0,8.0,6.0,4.0,90.0
"21,40",0.0,2.0,0.0,0.0,0.0
"21,6",0.0,1.0,1.0,0.0,0.0
21.,8.0,7.0,1.0,4.0,59.0
21.00,0.0,0.0,0.0,2.0,44.0
21.05,0.0,0.0,0.0,0.0,6.0
21.10,0.0,0.0,0.0,2.0,0.0
21.15,0.0,0.0,0.0,0.0,14.0
21.25,1.0,1.0,0.0,0.0,0.0
21.30,0.0,2.0,0.0,4.0,2.0
21.37,0.0,0.0,0.0,2.0,0.0
21.40,0.0,0.0,0.0,0.0,104.0
21.45,0.0,0.0,0.0,8.0,3.0
21.50,0.0,0.0,2.0,0.0,1.0
21.55,0.0,0.0,0.0,0.0,6.0
210,6.0,0.0,0.0,0.0,4.0
210.000,4.0,0.0,0.0,0.0,0.0
21000,0.0,0.0,0.0,2.0,0.0
211,2.0,0.0,0.0,0.0,6.0
2110,2.0,0.0,0.0,0.0,0.0
211000,4.0,0.0,0.0,0.0,0.0
21135,0.0,2.0,0.0,0.0,0.0
2120,0.0,0.0,0.0,0.0,4.0
215,2.0,0.0,0.0,0.0,2.0
215.,0.0,0.0,0.0,0.0,2.0
215.000,0.0,2.0,0.0,0.0,0.0
21542226,0.0,0.0,0.0,0.0,10.0
21635066,0.0,0.0,0.0,0.0,2.0
21640000,0.0,1.0,1.0,0.0,0.0
218,0.0,2.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,2.0,0.0
219,4.0,1.0,1.0,0.0,0.0
2194.,0.0,0.0,0.0,0.0,2.0
219695,0.0,0.0,2.0,0.0,0.0
22,2.0,4.0,0.0,10.0,143.0
"22,25",0.0,2.0,0.0,0.0,0.0
22.,6.0,4.0,4.0,7.0,14.0
22.00,0.0,0.0,0.0,0.0,54.0
22.05,0.0,2.0,2.0,0.0,0.0
22.10,0.0,0.0,0.0,0.0,17.0
22.2,0.0,0.0,0.0,0.0,4.0
22.20,0.0,0.0,0.0,6.0,0.0
22.25,0.0,0.0,2.0,0.0,0.0
22.30,0.0,0.0,0.0,0.0,76.0
22.35,0.0,0.0,0.0,0.0,4.0
22.40,0.0,2.0,0.0,0.0,0.0
22.45,0.0,2.0,0.0,0.0,0.0
22.50,0.0,0.0,0.0,1.0,1.0
22.55,0.0,0.0,1.0,1.0,0.0
22.858,2.0,0.0,0.0,0.0,0.0
22.88,0.0,0.0,0.0,0.0,2.0
220,0.0,0.0,0.0,0.0,14.0
2200,0.0,0.0,0.0,2.0,2.0
2203.,2.0,0.0,0.0,0.0,0.0
220580.,0.0,0.0,0.0,0.0,2.0
22099181.,0.0,0.0,0.0,0.0,2.0
221,12.0,0.0,0.0,0.0,0.0
"221,998",2.0,0.0,0.0,0.0,0.0
221.998,2.0,0.0,0.0,0.0,0.0
22100070.,0.0,0.0,0.0,0.0,2.0
22108480,0.0,0.0,0.0,0.0,2.0
22119494,0.0,0.0,0.0,0.0,18.0
22157959,0.0,0.0,0.0,0.0,2.0
22160906,0.0,0.0,0.0,0.0,2.0
22192379.,0.0,0.0,0.0,0.0,2.0
221988,2.0,0.0,0.0,0.0,0.0
22199704,0.0,0.0,0.0,0.0,2.0
222.,0.0,0.0,0.0,0.0,6.0
22201850,0.0,0.0,0.0,0.0,2.0
22216843,0.0,0.0,0.0,0.0,30.0
22218819.,0.0,0.0,0.0,0.0,2.0
22227616.,0.0,0.0,0.0,0.0,4.0
22227650.,0.0,0.0,0.0,0.0,4.0
22274557.,0.0,0.0,0.0,0.0,2.0
223.,0.0,0.0,0.0,2.0,0.0
22308908,0.0,0.0,0.0,0.0,2.0
22352036.,0.0,0.0,0.0,0.0,2.0
22355090.,0.0,0.0,0.0,0.0,2.0
224.300,0.0,0.0,0.0,0.0,2.0
22448312,0.0,0.0,0.0,0.0,14.0
22468659,0.0,0.0,0.0,0.0,2.0
225,4.0,0.0,0.0,2.0,2.0
2250,0.0,2.0,0.0,0.0,0.0
226,0.0,0.0,2.0,0.0,0.0
22609940,0.0,0.0,0.0,0.0,2.0
22615489.,0.0,0.0,0.0,0.0,2.0
22678127.,0.0,0.0,0.0,0.0,14.0
22713707,0.0,0.0,0.0,0.0,2.0
22719490.,0.0,0.0,0.0,0.0,2.0
22741493.,0.0,0.0,0.0,0.0,2.0
229,4.0,0.0,0.0,0.0,0.0
23,0.0,13.0,1.0,6.0,98.0
23.,8.0,10.0,10.0,4.0,18.0
23.00,2.0,0.0,0.0,0.0,67.0
23.000,12.0,0.0,0.0,0.0,0.0
23.15,0.0,0.0,0.0,0.0,14.0
23.25,0.0,0.0,0.0,0.0,2.0
23.30,0.0,0.0,0.0,0.0,2.0
230,0.0,0.0,0.0,0.0,8.0
230.000,0.0,0.0,0.0,0.0,2.0
23083909.,0.0,0.0,0.0,0.0,2.0
23087551.,0.0,0.0,0.0,0.0,2.0
232,0.0,0.0,0.0,0.0,1.0
2328419.,0.0,0.0,0.0,0.0,2.0
234,0.0,0.0,0.0,0.0,4.0
23539,0.0,0.0,0.0,0.0,2.0
236,3.0,1.0,0.0,0.0,4.0
2360,0.0,0.0,0.0,0.0,2.0
23623,0.0,0.0,0.0,0.0,2.0
237,0.0,0.0,0.0,0.0,2.0
238,0.0,0.0,0.0,0.0,3.0
24,2.0,2.0,2.0,5.0,83.0
24.,4.0,2.0,0.0,8.0,29.0
24.000,0.0,4.0,0.0,0.0,0.0
24.480,2.0,0.0,0.0,0.0,0.0
24.9,0.0,0.0,0.0,0.0,2.0
240,0.0,0.0,0.0,2.0,8.0
2400,2.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,1.0,1.0
2432646,0.0,0.0,0.0,0.0,18.0
243264622.20,0.0,0.0,0.0,0.0,2.0
245,0.0,0.0,0.0,0.0,2.0
245.,0.0,0.0,0.0,2.0,0.0
247,0.0,0.0,0.0,0.0,10.0
2480186,0.0,0.0,0.0,0.0,4.0
2496281,0.0,2.0,0.0,0.0,0.0
25,33.0,39.0,10.0,28.0,123.0
"25,000",2.0,0.0,0.0,0.0,0.0
"25,10",0.0,0.0,0.0,2.0,0.0
25.,8.0,4.0,4.0,8.0,19.0
25.00,0.0,0.0,0.0,2.0,0.0
25.000,2.0,2.0,0.0,2.0,0.0
25.5,0.0,0.0,0.0,0.0,2.0
250,11.0,1.0,1.0,14.0,18.0
"250,000",2.0,0.0,0.0,0.0,0.0
250.,0.0,0.0,0.0,2.0,0.0
250.000,0.0,2.0,0.0,4.0,2.0
2500,0.0,2.0,0.0,12.0,4.0
25000,2.0,2.0,0.0,0.0,0.0
252,0.0,6.0,0.0,0.0,0.0
252.000,0.0,2.0,0.0,0.0,0.0
2557,0.0,0.0,0.0,0.0,2.0
256,2.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,8.0,2.0
26,6.0,4.0,0.0,8.0,64.0
"26,8",4.0,0.0,0.0,0.0,0.0
"26,9",4.0,0.0,0.0,0.0,0.0
26.,2.0,0.0,0.0,5.0,47.0
26.07,0.0,0.0,0.0,0.0,4.0
26.07.98,0.0,0.0,0.0,0.0,10.0
26.8,2.0,0.0,0.0,0.0,0.0
26.8.93,0.0,0.0,0.0,0.0,2.0
2600.,6.0,0.0,0.0,0.0,0.0
261.000,0.0,0.0,0.0,1.0,1.0
264,0.0,0.0,0.0,0.0,2.0
267,0.0,0.0,0.0,2.0,0.0
27,4.0,1.0,3.0,8.0,113.0
27.,4.0,4.0,6.0,2.0,5.0
270,0.0,0.0,0.0,0.0,12.0
270.,0.0,0.0,0.0,0.0,4.0
270.000,0.0,0.0,0.0,0.0,2.0
2700,0.0,0.0,0.0,0.0,2.0
272,0.0,2.0,0.0,2.0,0.0
274,0.0,0.0,0.0,0.0,2.0
275,2.0,2.0,0.0,4.0,4.0
275.000,0.0,0.0,0.0,2.0,0.0
2750,0.0,0.0,0.0,4.0,0.0
278,0.0,0.0,0.0,0.0,4.0
28,2.0,0.0,2.0,4.0,48.0
"28,5",0.0,0.0,0.0,2.0,0.0
"28,9",0.0,0.0,0.0,2.0,0.0
28.,2.0,4.0,5.0,3.0,21.0
280,2.0,2.0,0.0,2.0,0.0
280.000,0.0,2.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,2.0
2825000,0.0,0.0,0.0,2.0,0.0
28278.,0.0,0.0,0.0,0.0,2.0
28302058,0.0,0.0,0.0,0.0,4.0
283847.,0.0,0.0,0.0,0.0,16.0
28500,0.0,0.0,0.0,2.0,0.0
28526.,2.0,0.0,0.0,0.0,0.0
28584.,0.0,0.0,0.0,2.0,0.0
287,2.0,0.0,0.0,0.0,0.0
29,6.0,1.0,0.0,1.0,36.0
"29,03",0.0,0.0,0.0,0.0,1.0
"29,6",0.0,0.0,0.0,2.0,0.0
29.,2.0,0.0,0.0,6.0,16.0
29.000,4.0,0.0,0.0,0.0,0.0
29.11,0.0,0.0,0.0,0.0,2.0
293,2.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,4.0
299,2.0,0.0,0.0,0.0,0.0
3,105.0,62.0,31.0,62.0,230.0
"3,30",0.0,4.0,0.0,0.0,0.0
"3,5",0.0,0.0,0.0,0.0,4.0
"3,50",2.0,0.0,0.0,0.0,0.0
"3,6",4.0,0.0,0.0,0.0,0.0
"3,7",2.0,2.0,0.0,0.0,2.0
"3,9",2.0,0.0,0.0,0.0,0.0
3.,65.0,20.0,7.0,14.0,59.0
3.00,1.0,1.0,0.0,0.0,0.0
3.000,0.0,0.0,0.0,0.0,14.0
3.300,0.0,0.0,0.0,0.0,2.0
3.5,0.0,0.0,0.0,0.0,8.0
3.500,0.0,0.0,0.0,0.0,10.0
3.58,2.0,0.0,0.0,0.0,0.0
3.7,2.0,0.0,0.0,0.0,0.0
3.9,0.0,2.0,0.0,0.0,0.0
30,62.0,26.0,11.0,38.0,273.0
30.,5.0,1.0,0.0,14.0,69.0
30.000,6.0,0.0,2.0,4.0,21.0
30.3,0.0,0.0,0.0,0.0,2.0
300,19.0,22.0,11.0,28.0,27.0
300.,0.0,0.0,0.0,0.0,2.0
300.000,0.0,2.0,0.0,0.0,16.0
3000,3.0,3.0,2.0,15.0,24.0
3000.,0.0,0.0,0.0,6.0,0.0
30000,2.0,0.0,0.0,0.0,0.0
302.000,2.0,0.0,0.0,0.0,0.0
3025,0.0,0.0,2.0,0.0,0.0
3026936,0.0,0.0,0.0,0.0,2.0
303,1.0,1.0,0.0,0.0,0.0
304000,2.0,0.0,0.0,0.0,0.0
3093.,0.0,0.0,0.0,0.0,4.0
31,3.0,1.0,0.0,1.0,48.0
31.,2.0,0.0,0.0,2.0,26.0
310,0.0,0.0,0.0,2.0,8.0
310.000,0.0,0.0,0.0,2.0,0.0
311,0.0,0.0,2.0,0.0,0.0
3116,0.0,0.0,0.0,0.0,2.0
3169,0.0,0.0,0.0,2.0,0.0
318,0.0,2.0,0.0,0.0,0.0
32,4.0,4.0,0.0,3.0,299.0
32.,0.0,0.0,0.0,2.0,4.0
320,8.0,0.0,0.0,0.0,2.0
"320,000",2.0,0.0,0.0,0.0,0.0
320.800,4.0,0.0,0.0,0.0,0.0
32107,0.0,1.0,1.0,0.0,0.0
32127072.,0.0,0.0,0.0,0.0,2.0
322822,0.0,0.0,0.0,1.0,1.0
323060.,0.0,0.0,0.0,0.0,12.0
324062,0.0,0.0,0.0,0.0,2.0
325,0.0,0.0,0.0,0.0,6.0
3250,2.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,2.0,0.0
32762117,0.0,0.0,0.0,0.0,2.0
32781103,0.0,0.0,0.0,0.0,8.0
32781108,0.0,0.0,0.0,0.0,2.0
328044.,0.0,0.0,0.0,0.0,2.0
32836953,0.0,0.0,0.0,0.0,4.0
32836956,0.0,0.0,0.0,0.0,14.0
32877626,0.0,0.0,0.0,0.0,24.0
32893508.,0.0,0.0,0.0,0.0,10.0
3292,0.0,0.0,0.0,0.0,2.0
33,2.0,5.0,1.0,6.0,236.0
33.,0.0,0.0,0.0,1.0,3.0
330,0.0,0.0,0.0,4.0,0.0
330.000,0.0,0.0,0.0,0.0,1.0
3304,0.0,0.0,0.0,0.0,4.0
33058931,0.0,0.0,0.0,0.0,4.0
33458816,0.0,0.0,0.0,0.0,24.0
33458816.,0.0,0.0,0.0,0.0,20.0
336,0.0,0.0,0.0,2.0,0.0
33775342,0.0,0.0,0.0,0.0,6.0
339.,0.0,0.0,0.0,0.0,2.0
34,1.0,0.0,0.0,2.0,44.0
340,2.0,0.0,0.0,0.0,2.0
3400,0.0,0.0,0.0,0.0,2.0
340000,2.0,0.0,0.0,0.0,0.0
341.,0.0,0.0,0.0,0.0,2.0
343,0.0,0.0,6.0,0.0,0.0
35,6.0,6.0,0.0,18.0,164.0
35.,0.0,0.0,0.0,0.0,14.0
35.000,0.0,0.0,0.0,0.0,2.0
350,4.0,2.0,2.0,8.0,12.0
350.,1.0,1.0,0.0,0.0,0.0
3500,0.0,2.0,0.0,2.0,6.0
3500.,0.0,0.0,0.0,0.0,10.0
35000,0.0,2.0,0.0,0.0,0.0
350000,0.0,2.0,0.0,0.0,0.0
350000.,2.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,2.0
3534052,0.0,0.0,0.0,0.0,1.0
353957,0.0,0.0,0.0,0.0,2.0
359,0.0,0.0,0.0,0.0,2.0
36,4.0,4.0,2.0,14.0,16.0
36.,2.0,0.0,0.0,0.0,16.0
360,0.0,2.0,0.0,2.0,0.0
3600,0.0,1.0,1.0,0.0,0.0
36000,0.0,0.0,2.0,0.0,0.0
365,0.0,0.0,0.0,0.0,2.0
3662722.15,0.0,0.0,0.0,0.0,2.0
37,2.0,0.0,0.0,10.0,35.0
"37,3",1.0,1.0,0.0,0.0,0.0
37.,0.0,0.0,0.0,0.0,4.0
370,10.0,0.0,0.0,0.0,2.0
3700,0.0,0.0,0.0,3.0,3.0
3721,0.0,0.0,0.0,2.0,0.0
373,0.0,0.0,0.0,0.0,4.0
375,4.0,0.0,0.0,0.0,2.0
37998.,0.0,0.0,0.0,0.0,6.0
38,4.0,0.0,0.0,6.0,64.0
38.,0.0,0.0,0.0,0.0,5.0
380,4.0,0.0,0.0,0.0,2.0
382,0.0,0.0,0.0,0.0,22.0
382.,0.0,0.0,0.0,0.0,2.0
383,0.0,0.0,0.0,0.0,12.0
383322.,0.0,0.0,0.0,0.0,2.0
385,0.0,8.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,2.0
388,0.0,0.0,0.0,0.0,2.0
389,0.0,0.0,0.0,0.0,2.0
39,9.0,1.0,0.0,0.0,71.0
39.,0.0,0.0,0.0,2.0,6.0
390,0.0,0.0,0.0,0.0,2.0
391.,0.0,0.0,0.0,1.0,1.0
3957,0.0,0.0,2.0,0.0,0.0
396,2.0,0.0,0.0,0.0,0.0
4,97.0,59.0,17.0,37.0,147.0
"4,40",2.0,0.0,0.0,0.0,0.0
"4,5",2.0,2.0,0.0,0.0,8.0
"4,6",4.0,0.0,0.0,0.0,0.0
4.,22.0,23.0,5.0,0.0,74.0
4.000,0.0,0.0,0.0,10.0,10.0
4.500,0.0,0.0,4.0,0.0,0.0
40,64.0,37.0,16.0,21.0,115.0
40.,0.0,0.0,0.0,0.0,17.0
40.000,0.0,0.0,4.0,0.0,14.0
40.5,0.0,0.0,0.0,0.0,1.0
400,12.0,2.0,4.0,16.0,20.0
400.000,12.0,2.0,0.0,0.0,8.0
4000,4.0,0.0,2.0,2.0,14.0
4000.,2.0,0.0,0.0,0.0,2.0
4004,0.0,0.0,0.0,0.0,2.0
401,0.0,0.0,0.0,2.0,0.0
402.,0.0,0.0,0.0,2.0,0.0
40230,0.0,0.0,0.0,0.0,6.0
4027,0.0,2.0,0.0,0.0,0.0
403.,0.0,0.0,0.0,0.0,2.0
404.,2.0,0.0,0.0,0.0,0.0
4060,0.0,0.0,0.0,4.0,0.0
40703,0.0,0.0,0.0,0.0,2.0
41,4.0,0.0,0.0,0.0,20.0
41.,0.0,0.0,0.0,0.0,11.0
4138,0.0,0.0,0.0,0.0,2.0
42,3.0,1.0,0.0,9.0,37.0
42.,0.0,0.0,0.0,0.0,39.0
420.000,0.0,0.0,0.0,0.0,1.0
4200.,2.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,1.0,1.0
425,2.0,0.0,0.0,0.0,0.0
43,3.0,1.0,0.0,2.0,32.0
"43,92",2.0,0.0,0.0,0.0,0.0
43.,2.0,0.0,0.0,0.0,12.0
430,2.0,0.0,0.0,0.0,4.0
4301,0.0,0.0,2.0,0.0,2.0
432,0.0,0.0,0.0,0.0,4.0
433,0.0,0.0,0.0,2.0,0.0
43381,0.0,0.0,0.0,0.0,2.0
436,0.0,0.0,0.0,2.0,0.0
4370,0.0,0.0,2.0,0.0,0.0
438,0.0,0.0,0.0,0.0,6.0
4380,0.0,0.0,0.0,0.0,2.0
44,10.0,0.0,0.0,5.0,53.0
44.,0.0,0.0,0.0,0.0,11.0
440,6.0,6.0,0.0,0.0,0.0
440.000,6.0,0.0,0.0,0.0,0.0
440000,2.0,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0,6.0
442593,2.0,0.0,0.0,0.0,0.0
444236,2.0,0.0,0.0,0.0,0.0
445,2.0,0.0,0.0,0.0,0.0
445.,0.0,0.0,0.0,2.0,6.0
44621,0.0,0.0,0.0,0.0,2.0
448312,0.0,0.0,0.0,0.0,18.0
448312.,0.0,0.0,0.0,0.0,4.0
44915,0.0,0.0,0.0,0.0,2.0
45,28.0,2.0,10.0,7.0,87.0
"45,000",2.0,0.0,0.0,0.0,0.0
45.,0.0,0.0,0.0,0.0,2.0
45.000,2.0,0.0,0.0,0.0,0.0
450,12.0,2.0,0.0,4.0,6.0
"450,000",6.0,0.0,0.0,0.0,0.0
450.000,4.0,0.0,2.0,0.0,2.0
4500,4.0,0.0,4.0,0.0,6.0
45051,0.0,0.0,0.0,0.0,3.0
451314,2.0,0.0,0.0,0.0,0.0
45182.,0.0,0.0,0.0,0.0,2.0
453,0.0,2.0,0.0,0.0,0.0
"455,474",2.0,0.0,0.0,0.0,0.0
455.474,2.0,0.0,0.0,0.0,0.0
455474,2.0,0.0,0.0,0.0,0.0
456560.,2.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,8.0,19.0
46.,0.0,0.0,0.0,0.0,12.0
46.000,0.0,2.0,0.0,0.0,0.0
460,0.0,2.0,0.0,0.0,0.0
4601,0.0,0.0,2.0,0.0,0.0
463,0.0,0.0,0.0,0.0,2.0
464,0.0,2.0,0.0,0.0,0.0
47,0.0,0.0,0.0,7.0,39.0
47.,0.0,0.0,0.0,4.0,12.0
470,0.0,2.0,0.0,0.0,0.0
474,10.0,0.0,0.0,0.0,0.0
4752,0.0,4.0,0.0,0.0,0.0
4765,2.0,0.0,0.0,0.0,0.0
48,4.0,0.0,4.0,2.0,15.0
48.,0.0,0.0,0.0,2.0,2.0
486,0.0,0.0,0.0,0.0,2.0
487.,0.0,0.0,0.0,0.0,2.0
488.,0.0,0.0,0.0,0.0,1.0
49,0.0,0.0,0.0,0.0,26.0
"49,95",2.0,0.0,0.0,0.0,0.0
49.,0.0,0.0,2.0,2.0,2.0
490,0.0,0.0,0.0,0.0,2.0
490.,0.0,0.0,0.0,0.0,2.0
4900,2.0,0.0,0.0,0.0,0.0
496,0.0,2.0,0.0,0.0,0.0
496.915,0.0,2.0,0.0,0.0,0.0
5,81.0,28.0,17.0,41.0,182.0
"5,5",2.0,2.0,0.0,0.0,0.0
5.,20.0,4.0,2.0,5.0,25.0
5.000,0.0,0.0,0.0,0.0,8.0
5.20,0.0,0.0,0.0,2.0,0.0
5.3.91,0.0,0.0,0.0,0.0,2.0
5.34,0.0,0.0,0.0,2.0,0.0
5.40,0.0,0.0,0.0,0.0,2.0
5.5,0.0,4.0,0.0,0.0,0.0
5.50,2.0,0.0,0.0,0.0,0.0
50,61.0,64.0,20.0,47.0,104.0
"50,000",1.0,1.0,0.0,0.0,0.0
50.,2.0,0.0,2.0,0.0,25.0
50.00,0.0,0.0,0.0,1.0,1.0
50.000,2.0,6.0,0.0,2.0,31.0
50.0010,4.0,0.0,0.0,0.0,0.0
500,24.0,22.0,8.0,16.0,39.0
"500,000",2.0,0.0,0.0,0.0,0.0
500.,0.0,0.0,0.0,2.0,4.0
500.000,2.0,2.0,4.0,2.0,0.0
500.81,0.0,0.0,0.0,0.0,2.0
5000,13.0,0.0,3.0,11.0,10.0
5000.,0.0,0.0,0.0,0.0,4.0
50000,0.0,0.0,0.0,4.0,0.0
509,0.0,0.0,0.0,0.0,2.0
51,2.0,0.0,2.0,2.0,147.0
51.,2.0,2.0,0.0,3.0,15.0
510,4.0,0.0,0.0,0.0,2.0
51000800,0.0,0.0,0.0,0.0,2.0
5102507,0.0,0.0,0.0,0.0,1.0
511,0.0,0.0,0.0,0.0,2.0
5111,0.0,0.0,0.0,0.0,6.0
5111.,0.0,0.0,0.0,0.0,6.0
51288,0.0,0.0,0.0,2.0,0.0
514,0.0,0.0,0.0,0.0,10.0
5143,0.0,0.0,0.0,0.0,2.0
5148,0.0,0.0,0.0,0.0,10.0
51481167,0.0,0.0,0.0,0.0,2.0
514851,0.0,0.0,0.0,0.0,1.0
51541216,0.0,0.0,0.0,0.0,4.0
5159,0.0,0.0,0.0,0.0,4.0
5162,0.0,0.0,0.0,0.0,10.0
51651510,0.0,0.0,0.0,0.0,2.0
5166,0.0,0.0,0.0,0.0,6.0
5168,0.0,0.0,0.0,0.0,10.0
5172,0.0,0.0,0.0,0.0,2.0
51829635,0.0,0.0,0.0,0.0,2.0
5189,0.0,0.0,0.0,0.0,2.0
51891278,0.0,0.0,0.0,0.0,2.0
52,16.0,2.0,0.0,4.0,65.0
52.,0.0,0.0,0.0,0.0,6.0
52.000,0.0,0.0,0.0,8.0,0.0
52.375.755,2.0,0.0,0.0,0.0,0.0
520,1.0,1.0,0.0,0.0,2.0
5212,0.0,0.0,0.0,0.0,2.0
525,2.0,0.0,0.0,0.0,0.0
527.,0.0,0.0,0.0,0.0,2.0
53,2.0,2.0,0.0,7.0,69.0
53.,0.0,0.0,0.0,0.0,4.0
530,0.0,0.0,0.0,0.0,2.0
536,2.0,2.0,0.0,0.0,10.0
539,0.0,0.0,0.0,0.0,1.0
54,0.0,0.0,0.0,0.0,42.0
54.,6.0,0.0,0.0,1.0,3.0
540,0.0,2.0,0.0,0.0,0.0
54045,0.0,0.0,0.0,0.0,2.0
54104,0.0,0.0,0.0,0.0,4.0
55,3.0,7.0,2.0,14.0,358.0
55.,1.0,1.0,0.0,0.0,1.0
55.000,0.0,0.0,1.0,1.0,0.0
550,0.0,8.0,0.0,0.0,4.0
550.,0.0,0.0,0.0,0.0,2.0
550.000,0.0,0.0,0.0,0.0,12.0
5500,0.0,0.0,0.0,0.0,4.0
5500.,0.0,0.0,0.0,0.0,10.0
550000,0.0,0.0,0.0,1.0,1.0
"551,000",1.0,0.0,0.0,0.0,0.0
5510001,2.0,0.0,0.0,0.0,0.0
556,2.0,0.0,0.0,0.0,0.0
56,18.0,2.0,0.0,6.0,337.0
56.,22.0,0.0,0.0,0.0,22.0
56.000,0.0,0.0,0.0,0.0,2.0
560,0.0,2.0,0.0,0.0,0.0
5617,0.0,0.0,0.0,0.0,2.0
566,0.0,0.0,0.0,0.0,2.0
566888,0.0,0.0,0.0,0.0,2.0
5693,0.0,0.0,0.0,1.0,1.0
57,0.0,2.0,0.0,6.0,66.0
"57,7",0.0,0.0,2.0,0.0,0.0
57.,0.0,0.0,0.0,0.0,12.0
57.655,2.0,0.0,0.0,0.0,0.0
572.,0.0,0.0,0.0,0.0,4.0
58,2.0,2.0,4.0,2.0,119.0
58.,0.0,0.0,0.0,0.0,8.0
582,0.0,0.0,0.0,2.0,0.0
585,0.0,0.0,0.0,0.0,2.0
58816.,0.0,0.0,0.0,0.0,40.0
5891,0.0,0.0,0.0,0.0,2.0
59,2.0,0.0,0.0,0.0,36.0
593,2.0,0.0,0.0,0.0,0.0
6,70.0,28.0,21.0,29.0,132.0
"6,00",0.0,0.0,0.0,2.0,0.0
"6,5",2.0,0.0,0.0,0.0,0.0
"6,6",0.0,0.0,0.0,0.0,4.0
6.,9.0,21.0,2.0,3.0,26.0
6.000,0.0,0.0,0.0,0.0,10.0
6.4,0.0,0.0,0.0,0.0,2.0
6.6,0.0,0.0,0.0,0.0,8.0
6.9,0.0,0.0,0.0,0.0,14.0
60,72.0,13.0,13.0,17.0,100.0
60.,0.0,0.0,0.0,0.0,4.0
60.000,0.0,2.0,0.0,0.0,2.0
600,22.0,14.0,6.0,12.0,10.0
"600,000",4.0,0.0,0.0,0.0,0.0
600.000,0.0,2.0,0.0,0.0,4.0
6000,3.0,2.0,1.0,8.0,10.0
6000.,0.0,0.0,0.0,0.0,16.0
6004226,0.0,0.0,0.0,0.0,4.0
605,0.0,4.0,0.0,0.0,0.0
61,12.0,0.0,0.0,4.0,31.0
"61,55",0.0,0.0,0.0,0.0,2.0
61.,0.0,0.0,0.0,0.0,2.0
61.000,0.0,0.0,0.0,0.0,2.0
